Day,Month,Year,Date,Latitude,Longitude,Site,Region,Region_Code,Record_Number,DENSITY
19,Apr,2021,Apr/19/2021,25.696914,-80.155867,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L925,0.00000
12,Apr,2021,Apr/12/2021,25.69689,-80.156215,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L926,0.00000
11,Apr,2021,Apr/11/2021,25.696883,-80.156185,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L927,0.00000
30,Mar,2021,Mar/30/2021,29.991379,-81.314948,South Ponte Vedra Beach,"North Florida, USA",FL,L928,0.00000
29,Mar,2021,Mar/29/2021,21.436641,-71.150055,Governors Beach,"South Caicos, TCI",BH,L929,0.00000
29,Mar,2021,Mar/29/2021,21.487305,-71.150028,Pillary Beach,"Grand Turk, TCI",BH,L930,0.00000
29,Mar,2021,Mar/29/2021,21.504282,-71.144109,Little Bluff,"Grand Turk, TCI",BH,L931,0.00000
29,Mar,2021,Mar/29/2021,21.506893,-71.139759,Little Bluff,"Grand Turk, TCI",BH,L932,0.00000
23,Mar,2021,Mar/23/2021,25.696787,-80.15592,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L933,0.00000
22,Mar,2021,Mar/22/2021,25.823431,-80.178307,Morningside Park,"Miami, Florida, USA",FL,L934,0.00000
21,Mar,2021,Mar/21/2021,25.696721,-80.155884,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L935,0.00000
5,Mar,2021,Mar/5/2021,25.86042,-80.118952,North beach (miami),"Miami, Florida, USA",FL,L936,0.00000
1,Mar,2021,Mar/1/2021,25.771611,-80.20037,Jose Marti Park,"Miami, Florida, USA",FL,L937,0.00000
1,Mar,2021,Mar/1/2021,25.700297,-80.169186,Key Biscayne Yacht Club,"Miami, Florida, USA",FL,L938,0.00000
25,Feb,2021,Feb/25/2021,21.491894,-71.51742,East Bay,"South Caicos, TCI",BH,L939,0.00000
23,Feb,2021,Feb/23/2021,20.644364,-87.055678,Playa del Carmen,"*Quintana Roo, Mexico",WC,L940,N/A
22,Feb,2021,Feb/22/2021,25.682905,-80.165546,Mariner Drive,"Miami, Florida, USA",FL,L941,0.00000
21,Feb,2021,Feb/21/2021,20.643987,-87.055864,Playa del Carmen,"*Quintana Roo, Mexico",WC,L942,N/A
17,Feb,2021,Feb/17/2021,25.700276,-80.169218,Key biscayne yacht club,"Key Biscayne, Miami, Florida, USA",FL,L943,0.00000
13,Feb,2021,Feb/13/2021,25.697074,-80.155763,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L944,0.00000
9,Feb,2021,Feb/9/2021,21.506919,-71.139849,Little Bluff,"Grand Turk, TCI",BH,L945,0.00000
9,Feb,2021,Feb/9/2021,21.504572,-71.143953,Little Bluff,"Grand Turk, TCI",BH,L946,0.00000
9,Feb,2021,Feb/9/2021,21.487287,-71.150078,Pillary Beach,"Grand Turk, TCI",BH,L947,0.00000
9,Feb,2021,Feb/9/2021,21.436523,-71.150082,Governors Beach,"South Caicos, TCI",BH,L948,0.00000
3,Feb,2021,Feb/3/2021,25.771563,-80.200307,Jose Marti Park,"Miami, Florida, USA",FL,L949,0.00000
2,Feb,2021,Feb/2/2021,21.794748,-72.261968,Blue Hills,"Providenciales, TCI",BH,L950,0.00000
2,Feb,2021,Feb/2/2021,21.81513,-72.162659,Sunset Beach,"Providenciales, TCI",BH,L951,0.00000
2,Feb,2021,Feb/2/2021,21.801313,-72.17157,Grace Bay,"Providenciales, TCI",BH,L952,0.00000
2,Feb,2021,Feb/2/2021,21.799714,-72.173919,Grace Bay,"Providenciales, TCI",BH,L953,0.00000
2,Feb,2021,Feb/2/2021,21.798425,-72.176006,Grace Bay,"Providenciales, TCI",BH,L954,0.00000
2,Feb,2021,Feb/2/2021,21.79761,-72.181332,Grace Bay,"Providenciales, TCI",BH,L955,0.00000
2,Feb,2021,Feb/2/2021,21.796542,-72.188082,Grace Bay,"Providenciales, TCI",BH,L956,0.00000
2,Feb,2021,Feb/2/2021,21.795293,-72.189641,Grace Bay,"Providenciales, TCI",BH,L957,0.00000
2,Feb,2021,Feb/2/2021,21.787908,-72.199538,Grace Bay,"Providenciales, TCI",BH,L958,0.00000
31,Jan,2021,Jan/31/2021,25.679513,-80.2563,Matheson Hammock Park,"Miami, Florida, USA",FL,L959,0.00000
31,Jan,2021,Jan/31/2021,25.677526,-80.259395,Matheson Hammock Park,"Miami, Florida, USA",FL,L960,0.00000
24,Jan,2021,Jan/24/2021,29.282766,-94.7976,Galveston island,"Texas, USA",NGM,L961,0.00000
22,Jan,2021,Jan/22/2021,25.771589,-80.200364,Jose Marti Park,"Miami, Florida, USA",FL,L962,0.00000
19,Jan,2021,Jan/19/2021,21.491822,-71.517551,East Bay,"South Caicos, TCI",BH,L963,0.00000
15,Jan,2021,Jan/15/2021,21.504522,-71.143973,Little Bluff,"Grand Turk, TCI",BH,L964,0.00000
15,Jan,2021,Jan/15/2021,21.506883,-71.13976,Little Bluff,"Grand Turk, TCI",BH,L965,0.00000
15,Jan,2021,Jan/15/2021,21.487265,-71.150047,Pillary Beach,"Grand Turk, TCI",BH,L966,0.00000
15,Jan,2021,Jan/15/2021,21.423555,-71.141823,Ramp Beach,"Grand Turk, TCI",BH,L967,0.00000
8,Jan,2021,Jan/8/2021,25.771732,-80.200141,Jose Marti Park,"Miami, Florida, USA",FL,L968,0.00000
8,Jan,2021,Jan/8/2021,25.823397,-80.178333,Morningside Park,"Miami, Florida, USA",FL,L969,0.00024
7,Jan,2021,Jan/7/2021,26.300961,-81.834834,Barefoot Beach,"West Florida, USA",FL,L970,0.00000
27,Sep,2020,Sep/27/2020,26.095402,-80.106217,MJ State Park,"*Broward, Florida, USA",FL,L971,0.00000
15,Jul,2020,Jul/15/2020,21.836287,-71.813971,Middle Caicos,"Middle Caicos, TCI",BH,L972,0.00000
10,Jun,2020,Jun/10/2020,25.08575,-80.452587,"Ranger Station, Key Largo","Florida Keys, Florida, USA",FL,L973,0.00000
8,Feb,2020,Feb/8/2020,25.909594,-80.137372,FIU-BBC,"Miami, Florida, USA",FL,L974,0.00197
5,Feb,2020,Feb/5/2020,25.615187,-80.305428,Deering Estate,"Miami, Florida, USA",FL,L975,0.00000
6,Feb,2020,Feb/6/2020,25.615181,-80.305439,Deering Estate,"Miami, Florida, USA",FL,L976,0.00000
7,Feb,2020,Feb/7/2020,25.615186,-80.305414,Deering Estate,"Miami, Florida, USA",FL,L977,0.00000
30,Jan,2020,Jan/30/2020,25.615189,-80.305443,Deering Estate,"Miami, Florida, USA",FL,L978,0.00000
9,Nov,2019,Nov/9/2019,18.671653,-68.402303,Punta Cana,Dominican Republic,GA,L979,0.00000
8,Nov,2019,Nov/8/2019,18.67134,-68.402678,Punta Cana,Dominican Republic,GA,L980,0.00000
24,Jan,2021,Jan/24/2021,29.282766,-94.7976,Galveston island,"Texas, USA",NGM,L981,0.00000
8,Jan,2021,Jan/8/2021,25.771732,-80.200141,Jose Marti Park,"Miami, Florida, USA",FL,L982,0.00000
8,Jan,2021,Jan/8/2021,25.823397,-80.178333,Morningside Park,"Miami, Florida, USA",FL,L983,0.00024
29,Dec,2020,Dec/29/2020,21.772128,-72.162565,Long Bay (Prov),"Providenciales, TCI",BH,L984,0.00000
28,Dec,2020,Dec/28/2020,25.733894,-80.22704,Kennedy Park,"Miami, Florida, USA",FL,L985,0.00000
28,Dec,2020,Dec/28/2020,25.742463,-80.169241,Miami Marine Stadium,"Miami, Florida, USA",FL,L986,0.00000
28,Dec,2020,Dec/28/2020,25.757665,-80.189297,Brickell Bay,"Miami, Florida, USA",FL,L987,0.00000
28,Dec,2020,Dec/28/2020,25.771618,-80.200277,Jose Marti Park,"Miami, Florida, USA",FL,L988,0.00000
28,Dec,2020,Dec/28/2020,25.823405,-80.178334,Morningside Park,"Miami, Florida, USA",FL,L989,0.00000
21,Dec,2020,Dec/21/2020,25.730981,-80.232816,Shake-A-Leg,"Miami, Florida, USA",FL,L990,0.00000
21,Dec,2020,Dec/21/2020,25.742469,-80.169211,Miami Marine Stadium,"Miami, Florida, USA",FL,L991,0.00000
21,Dec,2020,Dec/21/2020,25.771404,-80.200236,Jose Marti Park,"Miami, Florida, USA",FL,L992,0.00000
21,Dec,2020,Dec/21/2020,25.823435,-80.178275,Morningside Park,"Miami, Florida, USA",FL,L993,0.00000
15,Dec,2020,Dec/15/2020,21.448715,-71.126925,Conch Farm,"Grand Turk, TCI",BH,L994,0.00000
15,Dec,2020,Dec/15/2020,21.506896,-71.139776,Little Bluff,"Grand Turk, TCI",BH,L995,0.00000
15,Dec,2020,Dec/15/2020,21.504506,-71.143996,Little Bluff,"Grand Turk, TCI",BH,L996,0.00000
15,Dec,2020,Dec/15/2020,21.487311,-71.150104,Pillary Beach,"Grand Turk, TCI",BH,L997,0.00000
15,Dec,2020,Dec/15/2020,21.436549,-71.150049,Governors Beach,"South Caicos, TCI",BH,L998,0.00000
15,Dec,2020,Dec/15/2020,21.429296,-71.134661,Hawk's Nest,"Grand Turk, TCI",BH,L999,0.00000
25,Nov,2020,Nov/25/2020,21.491788,-71.517515,East Bay,"South Caicos, TCI",BH,L1000,0.00000
12,Nov,2020,Nov/12/2020,21.449176,-71.126567,Conch Farm,"Grand Turk, TCI",BH,L1001,0.00000
12,Nov,2020,Nov/12/2020,21.506933,-71.139774,Little Bluff,"Grand Turk, TCI",BH,L1002,0.00000
12,Nov,2020,Nov/12/2020,21.487286,-71.150071,Pillary Beach,"Grand Turk, TCI",BH,L1003,0.00000
26,Oct,2020,Oct/26/2020,20.868213,-86.86714,UNAM,"*Quintana Roo, Mexico",WC,L1004,0.00000
8,Oct,2020,Oct/8/2020,20.868257,-86.867216,UNAM,"*Quintana Roo, Mexico",WC,L1005,0.00000
26,Sep,2020,Sep/26/2020,26.058506,-80.111616,MJ State Park,"*Broward, Florida, USA",FL,L1006,0.00000
24,Sep,2020,Sep/24/2020,21.795236,-72.189622,Grace Bay,"Providenciales, TCI",BH,L1007,0.00000
21,Sep,2020,Sep/21/2020,25.757581,-80.189237,Brickell Bay,"Miami, Florida, USA",FL,L1008,0.00000
21,Sep,2020,Sep/21/2020,25.772124,-80.200556,Jose Marti Park,"Miami, Florida, USA",FL,L1009,0.00000
21,Sep,2020,Sep/21/2020,25.823422,-80.178301,Morningside Park,"Miami, Florida, USA",FL,L1010,0.00000
19,Sep,2020,Sep/19/2020,25.70896,-80.151533,Crandon Park,"Key Biscayne, Miami, Florida, USA",FL,L1011,0.00000
18,Sep,2020,Sep/18/2020,19.342026,-81.381532,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1012,0.00000
17,Sep,2020,Sep/17/2020,21.50695,-71.139826,Little Bluff,"Grand Turk, TCI",BH,L1013,0.00197
17,Sep,2020,Sep/17/2020,21.487306,-71.149577,Pillary Beach,"Grand Turk, TCI",BH,L1014,0.00197
17,Sep,2020,Sep/17/2020,21.436542,-71.150027,Governors Beach,"South Caicos, TCI",BH,L1015,0.00000
17,Sep,2020,Sep/17/2020,25.757645,-80.189327,Brickell Bay,"Miami, Florida, USA",FL,L1016,0.00000
17,Sep,2020,Sep/17/2020,25.771929,-80.200487,Jose Marti Park,"Miami, Florida, USA",FL,L1017,0.00000
17,Sep,2020,Sep/17/2020,25.823397,-80.178343,Morningside Park,"Miami, Florida, USA",FL,L1018,0.00000
16,Sep,2020,Sep/16/2020,19.342014,-81.381556,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1019,0.00000
11,Sep,2020,Sep/11/2020,19.34187,-81.381593,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1020,0.00000
10,Sep,2020,Sep/10/2020,21.795284,-72.189632,Grace Bay,"Providenciales, TCI",BH,L1021,0.00000
9,Sep,2020,Sep/9/2020,19.342044,-81.381503,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1022,0.00000
7,Sep,2020,Sep/7/2020,25.771589,-80.2003,Jose Marti Park,"Miami, Florida, USA",FL,L1023,0.00000
7,Sep,2020,Sep/7/2020,25.823332,-80.17834,Morningside Park,"Miami, Florida, USA",FL,L1024,0.00000
4,Sep,2020,Sep/4/2020,19.33085,-81.382359,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1025,0.00000
4,Sep,2020,Sep/4/2020,19.342028,-81.381519,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1026,0.00000
3,Sep,2020,Sep/3/2020,25.771835,-80.200301,Jose Marti Park,"Miami, Florida, USA",FL,L1027,0.00000
2,Sep,2020,Sep/2/2020,19.342137,-81.381578,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1028,0.00000
31,Aug,2020,Aug/31/2020,25.757583,-80.18923,Brickell Bay,"Miami, Florida, USA",FL,L1029,0.00000
31,Aug,2020,Aug/31/2020,25.771565,-80.200263,Jose Marti Park,"Miami, Florida, USA",FL,L1030,0.00000
31,Aug,2020,Aug/31/2020,25.823367,-80.178327,Morningside Park,"Miami, Florida, USA",FL,L1031,0.00000
26,Aug,2020,Aug/26/2020,21.795287,-72.189628,Grace Bay,"Providenciales, TCI",BH,L1032,0.00000
26,Aug,2020,Aug/26/2020,21.43656,-71.149985,Governors Beach,"South Caicos, TCI",BH,L1033,0.00009
26,Aug,2020,Aug/26/2020,21.487294,-71.150094,Pillary Beach,"Grand Turk, TCI",BH,L1034,0.00009
26,Aug,2020,Aug/26/2020,21.506883,-71.139793,Little Bluff,"Grand Turk, TCI",BH,L1035,0.00009
24,Aug,2020,Aug/24/2020,25.757603,-80.189326,Brickell Bay,"Miami, Florida, USA",FL,L1036,0.00000
24,Aug,2020,Aug/24/2020,25.77207,-80.19927,Jose Marti Park,"Miami, Florida, USA",FL,L1037,0.00000
24,Aug,2020,Aug/24/2020,25.823429,-80.17834,Morningside Park,"Miami, Florida, USA",FL,L1038,0.00000
21,Aug,2020,Aug/21/2020,19.330704,-81.382374,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1039,0.00000
21,Aug,2020,Aug/21/2020,19.34215,-81.381551,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1040,0.00000
20,Aug,2020,Aug/20/2020,25.771552,-80.200312,Jose Marti Park,"Miami, Florida, USA",FL,L1041,0.00000
19,Aug,2020,Aug/19/2020,19.330786,-81.382321,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1042,0.00000
17,Aug,2020,Aug/17/2020,25.678717,-80.256679,Matheson Hammock Park,"Miami, Florida, USA",FL,L1043,0.00005
17,Aug,2020,Aug/17/2020,25.678905,-80.256541,Matheson Hammock Park,"Miami, Florida, USA",FL,L1044,0.00005
14,Aug,2020,Aug/14/2020,21.795325,-72.189672,Grace Bay,"Providenciales, TCI",BH,L1045,0.00000
14,Aug,2020,Aug/14/2020,19.330564,-81.382373,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1046,0.00000
14,Aug,2020,Aug/14/2020,19.274209,-81.252789,Mostyn’s Beach,"*Bodden Town, South Grand Cayman, Cayman Islands",GA,L1047,0.00000
13,Aug,2020,Aug/13/2020,25.823395,-80.178345,Morningside Park,"Miami, Florida, USA",FL,L1048,0.00000
13,Aug,2020,Aug/13/2020,19.355008,-81.129913,Barefoot Beach,"East End, Grand Cayman",GA,L1049,0.00000
12,Aug,2020,Aug/12/2020,19.330628,-81.382357,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1050,0.00000
11,Aug,2020,Aug/11/2020,19.285303,-81.240741,Pease Bay Beach,"*Bodden Town, South Grand Cayman, Cayman Islands",GA,L1051,0.00000
11,Aug,2020,Aug/11/2020,19.274255,-81.252724,Mostyn’s Beach,"*Bodden Town, South Grand Cayman, Cayman Islands",GA,L1052,0.00000
10,Aug,2020,Aug/10/2020,25.757529,-80.189309,Brickell Bay,"Miami, Florida, USA",FL,L1053,0.00000
10,Aug,2020,Aug/10/2020,25.823448,-80.178395,Morningside Park,"Miami, Florida, USA",FL,L1054,0.00000
7,Aug,2020,Aug/7/2020,19.330611,-81.382451,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1055,0.00000
7,Aug,2020,Aug/7/2020,19.285338,-81.240606,Pease Bay Beach,"*Bodden Town, South Grand Cayman, Cayman Islands",GA,L1056,0.00000
7,Aug,2020,Aug/7/2020,19.343241,-81.381736,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1057,0.00000
6,Aug,2020,Aug/6/2020,19.355002,-81.130143,Barefoot Beach,"East End, Grand Cayman",GA,L1058,0.00000
5,Aug,2020,Aug/5/2020,25.733936,-80.226986,Kennedy Park,"Miami, Florida, USA",FL,L1059,0.00000
5,Aug,2020,Aug/5/2020,25.823315,-80.178384,Morningside Park,"Miami, Florida, USA",FL,L1060,0.00000
5,Aug,2020,Aug/5/2020,19.330388,-81.382393,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1061,0.00000
5,Aug,2020,Aug/5/2020,19.342325,-81.381685,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1062,0.00000
4,Aug,2020,Aug/4/2020,19.286116,-81.240442,Pease Bay Beach,"*Bodden Town, South Grand Cayman, Cayman Islands",GA,L1063,0.00000
3,Aug,2020,Aug/3/2020,25.757582,-80.189314,Brickell Bay,"Miami, Florida, USA",FL,L1064,0.00000
3,Aug,2020,Aug/3/2020,25.771635,-80.200305,Jose Marti Park,"Miami, Florida, USA",FL,L1065,0.00000
29,Jul,2020,Jul/29/2020,19.342055,-81.381639,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1066,0.00000
24,Jul,2020,Jul/24/2020,19.33017,-81.38241,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1067,0.00000
23,Jul,2020,Jul/23/2020,21.506894,-71.139801,Little Bluff,"Grand Turk, TCI",BH,L1068,0.00000
23,Jul,2020,Jul/23/2020,21.504506,-71.144023,Little Bluff,"Grand Turk, TCI",BH,L1069,0.00000
23,Jul,2020,Jul/23/2020,21.487269,-71.150107,Pillary Beach,"Grand Turk, TCI",BH,L1070,0.00000
23,Jul,2020,Jul/23/2020,21.436564,-71.14993,Governors Beach,"South Caicos, TCI",BH,L1071,0.00000
23,Jul,2020,Jul/23/2020,19.355023,-81.13009,Barefoot Beach,"East End, Grand Cayman",GA,L1072,0.00000
22,Jul,2020,Jul/22/2020,21.795283,-72.189653,Grace Bay,"Providenciales, TCI",BH,L1073,0.00000
20,Jul,2020,Jul/20/2020,25.771557,-80.200267,Jose Marti Park,"Miami, Florida, USA",FL,L1074,0.00073
20,Jul,2020,Jul/20/2020,25.82341,-80.17833,Morningside Park,"Miami, Florida, USA",FL,L1075,0.00014
16,Jul,2020,Jul/16/2020,25.771575,-80.20033,Jose Marti Park,"Miami, Florida, USA",FL,L1076,0.00000
14,Jul,2020,Jul/14/2020,25.731625,-80.162286,RSMAS,"Key Biscayne, Miami, Florida, USA",FL,L1077,0.00000
13,Jul,2020,Jul/13/2020,25.757521,-80.189359,Brickell Bay,"Miami, Florida, USA",FL,L1078,0.00000
13,Jul,2020,Jul/13/2020,25.771536,-80.200336,Jose Marti Park,"Miami, Florida, USA",FL,L1079,0.00000
13,Jul,2020,Jul/13/2020,25.823414,-80.178286,Morningside Park,"Miami, Florida, USA",FL,L1080,0.00000
10,Jul,2020,Jul/10/2020,19.343914,-81.382226,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1081,0.00000
8,Jul,2020,Jul/8/2020,25.615297,-80.305236,Deering Estate,"Miami, Florida, USA",FL,L1082,0.00000
9,Jul,2020,Jul/9/2020,25.733927,-80.226983,Kennedy Park,"Miami, Florida, USA",FL,L1083,0.00000
9,Jul,2020,Jul/9/2020,25.771496,-80.200438,Jose Marti Park,"Miami, Florida, USA",FL,L1084,0.00000
7,Jul,2020,Jul/7/2020,19.33012,-81.382342,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1085,0.00000
7,Jul,2020,Jul/7/2020,19.344396,-81.382309,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1086,0.00000
6,Jul,2020,Jul/6/2020,25.757477,-80.189205,Brickell Bay,"Miami, Florida, USA",FL,L1087,0.00002
6,Jul,2020,Jul/6/2020,25.771602,-80.200313,Jose Marti Park,"Miami, Florida, USA",FL,L1088,0.00002
6,Jul,2020,Jul/6/2020,25.823357,-80.17826,Morningside Park,"Miami, Florida, USA",FL,L1089,0.00002
6,Jul,2020,Jul/6/2020,25.73413,-80.227022,Kennedy Park,"Miami, Florida, USA",FL,L1090,0.00002
3,Jul,2020,Jul/3/2020,19.330664,-81.382403,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1091,0.00032
3,Jul,2020,Jul/3/2020,19.34514,-81.382305,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1092,0.00032
30,Jun,2020,Jun/30/2020,19.347312,-81.382912,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1093,0.00061
30,Jun,2020,Jun/30/2020,19.323937,-81.38392,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1094,0.00061
29,Jun,2020,Jun/29/2020,25.75751,-80.189249,Brickell Bay,"Miami, Florida, USA",FL,L1095,0.00126
29,Jun,2020,Jun/29/2020,25.734073,-80.226972,Kennedy Park,"Miami, Florida, USA",FL,L1096,0.00126
29,Jun,2020,Jun/29/2020,25.771578,-80.200301,Jose Marti Park,"Miami, Florida, USA",FL,L1097,0.00126
26,Jun,2020,Jun/26/2020,19.330198,-81.382387,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1098,0.00043
23,Jun,2020,Jun/23/2020,19.340677,-81.381623,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1099,0.00000
19,Jun,2020,Jun/19/2020,19.340677,-81.381623,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1100,0.00000
16,Jun,2020,Jun/16/2020,19.340925,-81.381623,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1101,0.00027
12,Jun,2020,Jun/12/2020,19.340925,-81.381623,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1102,0.00017
9,Jun,2020,Jun/9/2020,19.340925,-81.38163,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1103,0.00000
5,Jun,2020,Jun/5/2020,19.340925,-81.38163,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1104,0.00000
2,Jun,2020,Jun/2/2020,19.340925,-81.38163,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1105,0.00000
23,Jun,2020,Jun/23/2020,19.330576,-81.382425,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1106,0.00000
19,Jun,2020,Jun/19/2020,19.330196,-81.382369,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1107,0.00000
16,Jun,2020,Jun/16/2020,19.329619,-81.382569,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L1108,0.00027
11,Jun,2020,Jun/11/2020,25.615477,-80.304956,Deering Estate,"Miami, Florida, USA",FL,L1109,0.00000
9,Jun,2020,Jun/9/2020,19.354108,-81.126334,Barefoot Beach,"East End, Grand Cayman",GA,L1110,0.00000
5,Jun,2020,Jun/5/2020,19.35413,-81.126427,Barefoot Beach,"East End, Grand Cayman",GA,L1111,0.00000
5,Jun,2020,Jun/5/2020,19.271972,-81.31001,Bat Cave Beach,"South Grand Cayman, Cayman Islands",GA,L1112,0.00000
18,Nov,2019,Nov/18/2019,25.823094,-80.178682,Morningside Park,"Miami, Florida, USA",FL,L1113,0.00000
12,Nov,2019,Nov/12/2019,25.823121,-80.178627,Morningside Park,"Miami, Florida, USA",FL,L1114,0.00000
4,Nov,2019,Nov/4/2019,25.82309,-80.178773,Morningside Park,"Miami, Florida, USA",FL,L1115,0.00000
4,Nov,2019,Nov/4/2019,25.731638,-80.162572,RSMAS,"Key Biscayne, Miami, Florida, USA",FL,L1116,0.00000
23,Oct,2019,Oct/23/2019,25.615212,-80.305283,Deering Estate,"Miami, Florida, USA",FL,L1117,0.00000
22,Oct,2019,Oct/22/2019,25.61517,-80.305403,Deering Estate,"Miami, Florida, USA",FL,L1118,0.00000
22,Oct,2019,Oct/22/2019,26.060424,-80.111468,MJ State Park,"*Broward, Florida, USA",FL,L1119,0.00051
21,Oct,2019,Oct/21/2019,25.823063,-80.178646,Morningside Park,"Miami, Florida, USA",FL,L1120,0.00022
15,Oct,2019,Oct/15/2019,25.615209,-80.305353,Deering Estate,"Miami, Florida, USA",FL,L1121,0.00000
14,Oct,2019,Oct/14/2019,25.823031,-80.178387,Morningside Park,"Miami, Florida, USA",FL,L1122,0.00000
10,Oct,2019,Oct/10/2019,25.615217,-80.305359,Deering Estate,"Miami, Florida, USA",FL,L1123,0.00000
30,Sep,2019,Sep/30/2019,25.615244,-80.305402,Deering Estate,"Miami, Florida, USA",FL,L1124,0.00000
30,Sep,2019,Sep/30/2019,25.822968,-80.178448,Morningside Park,"Miami, Florida, USA",FL,L1125,0.00009
27,Sep,2019,Sep/27/2019,25.615166,-80.305401,Deering Estate,"Miami, Florida, USA",FL,L1126,0.00000
26,Sep,2019,Sep/26/2019,25.615198,-80.3054,Deering Estate,"Miami, Florida, USA",FL,L1127,0.00000
25,Sep,2019,Sep/25/2019,25.615203,-80.305409,Deering Estate,"Miami, Florida, USA",FL,L1128,0.00000
24,Sep,2019,Sep/24/2019,25.615127,-80.305426,Deering Estate,"Miami, Florida, USA",FL,L1129,0.00000
24,Sep,2019,Sep/24/2019,25.615203,-80.305424,Deering Estate,"Miami, Florida, USA",FL,L1130,0.00000
23,Sep,2019,Sep/23/2019,25.715061,-80.150083,Key Biscayne Nature Center,"Key Biscayne, Miami, Florida, USA",FL,L1131,0.00000
23,Sep,2019,Sep/23/2019,26.06009,-80.111482,MJ State Park,"*Broward, Florida, USA",FL,L1132,0.00000
7,Sep,2019,Sep/7/2019,25.668685,-80.154276,Bill Baggs State Park,"Key Biscayne, Miami, Florida, USA",FL,L1133,0.00000
6,Sep,2019,Sep/6/2019,26.060336,-80.111396,MJ State Park,"*Broward, Florida, USA",FL,L1134,0.00000
4,Sep,2019,Sep/4/2019,25.615204,-80.305359,Deering Estate,"Miami, Florida, USA",FL,L1135,0.00000
3,Sep,2019,Sep/3/2019,25.615218,-80.30537,Deering Estate,"Miami, Florida, USA",FL,L1136,0.00000
2,Sep,2019,Sep/2/2019,25.615259,-80.305361,Deering Estate,"Miami, Florida, USA",FL,L1137,0.00000
28,Aug,2019,Aug/28/2019,25.615141,-80.305336,Deering Estate,"Miami, Florida, USA",FL,L1138,0.00000
22,Aug,2019,Aug/22/2019,25.745676,-80.191274,Key Biscayne Dog's Beach,"Key Biscayne, Miami, Florida, USA",FL,L1139,0.00010
19,Aug,2019,Aug/19/2019,25.705062,-80.159065,RSMAS,"Key Biscayne, Miami, Florida, USA",FL,L1140,0.00019
2,Aug,2019,Aug/2/2019,25.745619,-80.193277,Key Biscayne Dog's Beach,"Key Biscayne, Miami, Florida, USA",FL,L1141,0.00000
28,May,2019,May/28/2019,25.90981,-80.137286,FIU-BBC,"Miami, Florida, USA",FL,L1142,0.00005
12,Mar,2019,Mar/12/2019,25.125271,-80.405663,John Pennekamp State Park,"Florida Keys, Florida, USA",FL,L1143,0.00000
29,Jun,2020,Jun/29/2020,25.769452,-80.131133,Miami Beach,"Miami, Florida, USA",FL,L1144,0.00126
18,Jun,2021,Jun/18/2021,20.868799,-86.868413,UNAM,"*Quintana Roo, Mexico",WC,L1145,N/A
